time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,4.607315386498393,1.5159689620753918,79.64672624301254,0.37494866729138465,0.00802100293193675,0.0,1.804695768828456,2.6820076571341085,28.826628934939066,0.20362394225896976,0.03517391125031944,0.0,899.1042458242599,899.3389504812941,899.7053779877074,899.2642230240328
3.3000000000000025,4.715265190546139,1.6815840757394689,81.37773707738907,0.3879314058673886,0.010251018975945492,0.0,1.79338054654987,2.839061761737747,28.873836274954034,0.23410946952599404,0.04088103254817366,0.0,899.4050661088883,899.6362180178863,898.7500419890198,900.0054312951771
3.3600000000000025,4.822482205449264,1.8567531699619966,83.11164110024909,0.4024283009160934,0.01259297819817462,0.0,1.7802384706032282,3.000593683810478,28.9233620279356,0.2534752988745897,0.0350534890575738,0.0,899.5185313488194,899.2822464712756,899.2689350899026,900.0793030100494
3.4200000000000026,4.92885592692805,2.041774005893761,84.84864716955211,0.41846591800754585,0.014563230869574895,0.0,1.765309859058531,3.1675335965703573,28.97743288842521,0.2860439248836314,0.02799038577717463,0.0,899.7349099411724,899.4485141350463,899.2240669508249,900.5750130081465
3.4800000000000026,5.034287902906715,2.2369811834187727,86.58905253862812,0.435852086523985,0.016090061796480093,0.0,1.748894639070343,3.340234615834202,29.036910984259926,0.2963235992418448,0.01980222809181286,0.0,899.817883295818,899.4858635309631,899.7662369309005,900.2211728307237
3.5400000000000027,5.138699356410753,2.4427263307293603,88.33319985964252,0.45340899423005254,0.016802565556309546,0.0,1.7313616783883123,3.518781947859601,29.102157455716128,0.2839402056006815,-0.012886152994575692,0.0,900.3872159094966,899.0627105943462,900.1773587561446,899.7151362481164
3.6000000000000028,5.242050311701145,2.6593649525039322,90.0814497778984,0.4701379469990128,0.015563589582620274,0.0,1.713793502815343,3.7031743712614147,29.173322377976806,0.265875222903258,-0.0445101653520853,0.0,900.6810166532804,899.4004254479796,900.4822125170762,899.7859333673118
3.660000000000003,5.344390030696794,2.8871728313872596,91.83401120944113,0.48577768727734316,0.012622094866816091,0.0,1.6978865730181023,3.8909171456464673,29.24557378124442,0.24742633853354964,-0.060069176845511565,0.0,900.1733548613092,899.5428938007188,900.2943220015784,899.5774715345289
3.720000000000003,5.445855734781477,3.126320945002603,93.59090023386581,0.5002322049508656,0.00866913420151949,0.0,1.684772598269357,4.081032152050633,29.31732833725306,0.22288664729548976,-0.08123845098602042,0.0,900.1095165516167,899.250916756184,900.29356390167,899.3248219896665
3.780000000000003,5.546640082340217,3.376929341901834,95.35205199611444,0.5134854281428645,0.0035796358568536135,0.0,1.6753130978067428,4.2727458138685,29.38735355040839,0.2165620127477385,-0.09318230163277577,0.0,899.7808294878885,899.2948861197075,900.0162255622807,899.7812366362369
3.840000000000003,5.646984578108692,3.639065485438396,97.11731776603074,0.5265746707892873,6.28120429017126,0.0,1.6701641782095324,4.4652693752252,29.45448083149128,0.22115680411768454,-0.09168729629311768,0.0,899.6602314863909,899.7183332034189,899.520969908268,899.7277890563653
3.900000000000003,5.747151928543121,3.9127784679906417,98.8865377752195,0.5399524160640414,6.275620763420481,0.0,1.669386094429124,4.658698534121309,29.51933743137697,0.2263432846108464,-0.09595146082841073,0.0,899.7128901006428,899.5376017408355,899.4133679496783,899.6452200055191
3.960000000000003,5.847403204163756,4.198164758866895,100.65966194154873,0.5537926258078665,6.269458209041709,0.0,1.672989162732963,4.854414873425312,29.584749701739984,0.2381480061244618,-0.12176484016396878,0.0,900.3236311627361,899.2743920405576,899.5838883855805,900.0854137395584
4.020000000000002,5.94801704718688,4.495348905190516,102.43671848906897,0.568543516623607,6.261790791993498,0.0,1.6816302137304342,5.0520457883284,29.650657380403434,0.2579534444600508,-0.14391595974327354,0.0,900.3621619643176,899.4588729374976,899.3391181174655,900.168225934495
4.080000000000001,6.049326358235647,4.804478738117416,104.21781266533836,0.5851598245011518,6.252749465809906,0.0,1.696309673560867,5.252796826676742,29.719788331822564,0.3000664980282328,-0.16979553790717292,0.0,900.9262530958343,899.8694838745089,898.6127212127797,900.3531717930636
4.14,6.151722237593928,5.125754883787247,106.00319465318464,0.6038426668848169,6.242247365813535,0.0,1.7180162195152968,5.457210337656307,29.79421599653317,0.3276304865986015,-0.18837286535949951,0.0,900.6419439519109,899.8770841013953,898.5742940964644,899.7363701859399
4.199999999999998,6.255658973046158,5.459481707657396,107.79334461988586,0.6240051196857923,6.230750420164945,0.0,1.7477923114296512,5.667984868744408,29.87910728071046,0.34901205321317685,-0.1990387735299075,0.0,900.6309818927456,900.1837494271524,898.7403215377776,899.660000082284
4.259999999999997,6.361645126034305,5.806104110910665,109.58900680094595,0.645179558379489,6.218565350120603,0.0,1.7864098184866462,5.887144676798716,29.97818697345383,0.35972104804253874,-0.21272124724977823,0.0,901.1259522049052,900.5546459820272,899.3134185823309,899.8064474053197
4.319999999999996,6.470221049458643,6.1660644311246955,111.39097186957628,0.666689020311539,6.205932877408742,0.0,1.8341879746731362,6.1126070376401795,30.089344320134963,0.35591810053416834,-0.20650965113085604,0.0,900.4328649114586,900.6652375728372,899.4374264406775,899.3444945598886
4.379999999999995,6.581941881548438,6.5397467732426176,113.19999217406941,0.6882524830509018,6.19371236318084,0.0,1.8911936915119978,6.34446149247338,30.213333526209237,0.36554524906844993,-0.19854382248266136,0.0,900.013147604466,900.3180193010564,899.2913942058567,899.7429735120174
4.439999999999993,6.697357509438095,6.927560540057164,115.01689067466538,0.7098794832739301,6.181757197186315,0.0,1.957317688032464,6.583620811584759,30.35203346224407,0.3476170369291591,-0.20070737898995106,0.0,900.5417462081892,900.4373616385275,899.8265043473539,899.1615684325991
4.499999999999992,6.817003063433935,7.329872793671982,116.8424831275168,0.7304300238247325,6.169650476030606,0.0,2.032162469797353,6.8274458584107895,30.502825259581556,0.32963152331933415,-0.20400858077162085,0.0,900.1704387470187,900.0194410409506,899.8621969272293,899.1885660087872
4.559999999999991,6.941399000930876,7.746924257852841,118.67746042150287,0.7497642822328592,6.157296651596955,0.0,2.1156304574835985,7.074614594294264,30.66456815336526,0.30036309654613913,-0.20996299371364252,0.0,900.2624585439308,900.0031948181568,900.0271690868359,898.8889632684783
